Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
regulation of cholesterol esterification (GO:0010872)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-1.9794552398722367	2.861809180752182	zgc:162608
calcium ion transport (GO:0006816)	4/66	0.12917307129981867	0.639121023225342	0.09995445178695107	0.58694553693977	-1.3941976459636534	2.8533678799975943	atp2a1l;trpc3;cacna1sa;slc8a3
regulation of sterol transport (GO:0032371)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-1.96750719679966	2.8445352264498207	zgc:162608
convergent extension involved in organogenesis (GO:0060029)	1/14	0.3415783010692708	0.6412451541545819	0.3184083631764766	0.58694553693977	-2.6302568735723857	2.825364963661791	tbx16
negative regulation of signal transduction by p53 class mediator (GO:1901797)	1/10	0.2580523536105222	0.639121023225342	0.2450074750214496	0.58694553693977	-2.0828435678160444	2.821404887316312	bcl6a
skeletal muscle fiber development (GO:0048741)	3/46	0.15260910598672844	0.639121023225342	0.1256638943028207	0.58694553693977	-1.4924753276035412	2.8056677872738267	adssl1;myhz2;mybpc1
regulation of cytosolic calcium ion concentration (GO:0051480)	6/94	0.05871399429031751	0.639121023225342	0.04047750560895728	0.574664871070756	-0.9885292477585136	2.8025567090961667	drd4a;tbxa2r;atp2b2;pvalb3;ptger4a;trpc3
cation transport (GO:0006812)	2/31	0.23113964037312304	0.639121023225342	0.2018467599136115	0.58694553693977	-1.9113998155894227	2.799690858813997	panx2;rhcgb
cellular response to ionizing radiation (GO:0071479)	1/11	0.2798765265104438	0.639121023225342	0.2640645067801188	0.58694553693977	-2.1949404792584772	2.7950520217412027	bbc3
response to peptide hormone (GO:0043434)	1/12	0.30105980743976885	0.6412451541545819	0.28264238153850996	0.58694553693977	-2.327476379241017	2.794010496607896	lepb
regulation of organ morphogenesis (GO:2000027)	1/10	0.2580523536105222	0.639121023225342	0.2450074750214496	0.58694553693977	-2.0590699534319015	2.7892013205919395	eve1
presynaptic membrane assembly (GO:0097105)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-1.926490400585389	2.7852349494813864	nlgn1
rhombomere boundary formation (GO:0021654)	1/12	0.30105980743976885	0.6412451541545819	0.28264238153850996	0.58694553693977	-2.3162845311827134	2.7805752835890907	egr2b
phospholipase C-activating dopamine receptor signaling pathway (GO:0060158)	1/10	0.2580523536105222	0.639121023225342	0.2450074750214496	0.58694553693977	-2.0510458689576354	2.7783319535872577	drd4a
retinal metabolic process (GO:0042574)	1/12	0.30105980743976885	0.6412451541545819	0.28264238153850996	0.58694553693977	-2.2956163185870304	2.755764203462342	dhrs9
regulation of cilium assembly (GO:1902017)	1/12	0.30105980743976885	0.6412451541545819	0.28264238153850996	0.58694553693977	-2.2953046259675154	2.755390033198615	crb2b
triglyceride-rich lipoprotein particle remodeling (GO:0034370)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-1.901638452885684	2.749305098351649	zgc:162608
spinal cord motor neuron differentiation (GO:0021522)	2/30	0.22021870533881097	0.639121023225342	0.1926188490149822	0.58694553693977	-1.8010151284818106	2.7251774257986447	drd4a;tbx6
skeletal muscle tissue development (GO:0007519)	6/103	0.08323215441065696	0.639121023225342	0.05726022118558633	0.58694553693977	-1.0898048816732162	2.7093873847678753	adssl1;ankrd1b;myhz2;tnni3k;mybpc1;myf6
otolith morphogenesis (GO:0032474)	1/15	0.3609494588490786	0.6471711000458088	0.3356195805718852	0.5913604126007497	-2.6567299461435603	2.7072538659174716	ttc36
regulation of neural retina development (GO:0061074)	1/12	0.30105980743976885	0.6412451541545819	0.28264238153850996	0.58694553693977	-2.252808390958929	2.7043755834970784	dio3b
primary alcohol metabolic process (GO:0034308)	1/11	0.2798765265104438	0.639121023225342	0.2640645067801188	0.58694553693977	-2.1183650123127387	2.69754030526187	dhrs9
positive regulation of protein catabolic process (GO:0045732)	2/26	0.1771145804374748	0.639121023225342	0.15638350773594237	0.58694553693977	-1.556510244247757	2.6942544955747865	oaz2b;oaz2a
membrane depolarization during action potential (GO:0086010)	1/12	0.30105980743976885	0.6412451541545819	0.28264238153850996	0.58694553693977	-2.242009976144175	2.6914126659748017	scn4aa
leukocyte differentiation (GO:0002521)	1/14	0.3415783010692708	0.6412451541545819	0.3184083631764766	0.58694553693977	-2.5012015151278364	2.686736492889349	rag2
blood circulation (GO:0008015)	5/84	0.10135477163805472	0.639121023225342	0.07393644087346501	0.58694553693977	-1.171084490111434	2.6807626789247236	egf;vcla;dhrs9;lrrc39;kcnk3a
receptor metabolic process (GO:0043112)	1/13	0.32162098579933607	0.6412451541545819	0.30075309993418675	0.58694553693977	-2.35782842118661	2.6746769163053017	dnm1a
notochord cell development (GO:0060035)	1/12	0.30105980743976885	0.6412451541545819	0.28264238153850996	0.58694553693977	-2.2271257178296637	2.673544912584956	ngs
telomere maintenance via telomere lengthening (GO:0010833)	1/13	0.32162098579933607	0.6412451541545819	0.30075309993418675	0.58694553693977	-2.348575573140459	2.664180656757007	smg7
pronephric glomerulus development (GO:0039021)	2/28	0.19852419879650193	0.639121023225342	0.17434699406320903	0.58694553693977	-1.6457396049974629	2.660904663402303	abrab;tbx16
actin filament capping (GO:0051693)	1/11	0.2798765265104438	0.639121023225342	0.2640645067801188	0.58694553693977	-2.0869268643851377	2.657506755489019	capzb
positive regulation of cellular catabolic process (GO:0031331)	1/11	0.2798765265104438	0.639121023225342	0.2640645067801188	0.58694553693977	-2.0778807024110884	2.6459873117712984	zgc:162608
cellular response to fibroblast growth factor stimulus (GO:0044344)	1/11	0.2798765265104438	0.639121023225342	0.2640645067801188	0.58694553693977	-2.074944032276087	2.6422477361993923	fgf1a
phosphate ion transmembrane transport (GO:0035435)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-1.8250532421720989	2.6385815746693835	slc25a3a
negative regulation of angiogenesis (GO:0016525)	1/14	0.3415783010692708	0.6412451541545819	0.3184083631764766	0.58694553693977	-2.4241583995815312	2.603978446881381	per2
regulation of cell differentiation (GO:0045595)	3/48	0.1668608777890281	0.639121023225342	0.13710107777524555	0.58694553693977	-1.4458528014430714	2.5889366247847323	runx2a;bcl6a;mef2ca
establishment or maintenance of epithelial cell apical/basal polarity (GO:0045197)	2/30	0.22021870533881097	0.639121023225342	0.1926188490149822	0.58694553693977	-1.7088576528472408	2.5857308058084927	crb2b;dlg4b
aspartate family amino acid biosynthetic process (GO:0009067)	1/11	0.2798765265104438	0.639121023225342	0.2640645067801188	0.58694553693977	-2.0294441599582274	2.584307891673875	thnsl2
regulation of endopeptidase activity (GO:0052548)	3/42	0.12538814956705038	0.639121023225342	0.1039187392426967	0.58694553693977	-1.2394019795428788	2.573421339335759	serpine3;serpinb1l2;serping1
nitrogen compound transport (GO:0071705)	1/11	0.2798765265104438	0.639121023225342	0.2640645067801188	0.58694553693977	-2.0154693683986715	2.566512297774607	rhcgb
heart contraction (GO:0060047)	5/85	0.10524376308041634	0.639121023225342	0.07675971476285152	0.58694553693977	-1.1310106338229535	2.546443372804428	tnnt2e;vcla;dhrs9;lrrc39;kcnk3a
high-density lipoprotein particle assembly (GO:0034380)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-1.7580612179306636	2.5417274573599733	zgc:162608
regulation of blood vessel diameter (GO:0097746)	1/8	0.2124033247537588	0.639121023225342	0.20540639523297924	0.58694553693977	-1.6310069419636226	2.5268674117479493	uts2b
negative regulation of peptidyl-tyrosine phosphorylation (GO:0050732)	1/8	0.2124033247537588	0.639121023225342	0.20540639523297924	0.58694553693977	-1.6232054267456162	2.5147807712441987	samsn1b
manganese ion transport (GO:0006828)	1/14	0.3415783010692708	0.6412451541545819	0.3184083631764766	0.58694553693977	-2.3400441185202334	2.513624708034797	trpc3
purine ribonucleotide biosynthetic process (GO:0009152)	2/31	0.23113964037312304	0.639121023225342	0.2018467599136115	0.58694553693977	-1.713217196264695	2.509406187248224	adcy1b;adcy1a
ion transport (GO:0006811)	5/88	0.11734229543942375	0.639121023225342	0.08557399873074566	0.58694553693977	-1.1640254252996318	2.4941107333507504	chrna4b;gabrr3a;chrna10a;panx2;slc17a7a
muscle cell development (GO:0055001)	2/30	0.22021870533881097	0.639121023225342	0.1926188490149822	0.58694553693977	-1.647222484051876	2.492468529451043	ihhb;capzb
regulation of lamellipodium organization (GO:1902743)	1/10	0.2580523536105222	0.639121023225342	0.2450074750214496	0.58694553693977	-1.832373734371908	2.4821202558998623	capzb
positive regulation of JNK cascade (GO:0046330)	1/12	0.30105980743976885	0.6412451541545819	0.28264238153850996	0.58694553693977	-2.058848865852422	2.471537581832209	dusp22b
modulation of chemical synaptic transmission (GO:0050804)	4/69	0.1450707949749698	0.639121023225342	0.1121349910673156	0.58694553693977	-1.2795845904430008	2.470280808536972	grm3;cplx4a;nlgn1;grm6a
inflammatory response (GO:0006954)	5/86	0.10920533340546132	0.639121023225342	0.07964062618131326	0.58694553693977	-1.1126460613450937	2.463982937527231	mpx;tbxa2r;loxl3a;ptger4a;mapkapk2b
somite development (GO:0061053)	3/49	0.174128107972266	0.639121023225342	0.14294891248443353	0.58694553693977	-1.4076296810819315	2.460486004983399	loxl3a;tbx6;tbx16
myotube cell development (GO:0014904)	3/46	0.15260910598672844	0.639121023225342	0.1256638943028207	0.58694553693977	-1.2965155371127337	2.4372877801726074	adssl1;myhz2;mybpc1
ion transmembrane transport (GO:0034220)	5/89	0.12151561841020268	0.639121023225342	0.08862569910185598	0.58694553693977	-1.141808266115484	2.406603529834603	chrna4b;gabrr3a;lrrk2;chrna10a;slc13a2
chordate embryonic development (GO:0043009)	8/165	0.11423925065659368	0.639121023225342	0.07134497620016315	0.58694553693977	-1.1089122518680448	2.405741150735976	camk1db;col2a1a;cmn;bcl2l16;dio3b;myhz2;smg7;ucmab
mitochondrial RNA metabolic process (GO:0000959)	1/11	0.2798765265104438	0.639121023225342	0.2640645067801188	0.58694553693977	-1.8859891125088415	2.4016312659560586	mterf3
notochord cell differentiation (GO:0060034)	1/14	0.3415783010692708	0.6412451541545819	0.3184083631764766	0.58694553693977	-2.2309994461908875	2.396491282866757	ngs
dendritic spine organization (GO:0097061)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-1.6532665120501402	2.3902198883368597	shank2
regulation of cell division (GO:0051302)	1/15	0.3609494588490786	0.6471711000458088	0.3356195805718852	0.5913604126007497	-2.331107512752684	2.3754389620705343	fgf1a
negative regulation of blood vessel morphogenesis (GO:2000181)	1/14	0.3415783010692708	0.6412451541545819	0.3184083631764766	0.58694553693977	-2.1938422018302544	2.3565777757802167	per2
positive regulation of biosynthetic process (GO:0009891)	1/10	0.2580523536105222	0.639121023225342	0.2450074750214496	0.58694553693977	-1.7357163868778158	2.351188909528608	zgc:162608
divalent inorganic cation homeostasis (GO:0072507)	1/15	0.3609494588490786	0.6471711000458088	0.3356195805718852	0.5913604126007497	-2.301096192800285	2.3448569068336607	fhl1b
stem cell differentiation (GO:0048863)	4/72	0.16168626202114456	0.639121023225342	0.12493962951008603	0.58694553693977	-1.2812727172589582	2.3346037837748073	hal;ptch1;capzb;tbx16
positive regulation of lipid biosynthetic process (GO:0046889)	1/13	0.32162098579933607	0.6412451541545819	0.30075309993418675	0.58694553693977	-2.054804025975649	2.330931651524652	zgc:162608
response to glucose (GO:0009749)	1/14	0.3415783010692708	0.6412451541545819	0.3184083631764766	0.58694553693977	-2.1364806353120027	2.2949612234465637	pck1
monocarboxylic acid biosynthetic process (GO:0072330)	1/14	0.3415783010692708	0.6412451541545819	0.3184083631764766	0.58694553693977	-2.1179199245075844	2.2750237099153328	agxtb
spinal cord development (GO:0021510)	1/14	0.3415783010692708	0.6412451541545819	0.3184083631764766	0.58694553693977	-2.1170917240612592	2.27413407493426	loxl3a
receptor localization to non-motile cilium (GO:0097500)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-1.5696132487138077	2.2692776855562355	arl13a
transcription, DNA-templated (GO:0006351)	3/51	0.18891853512282655	0.639121023225342	0.154885997160764	0.58694553693977	-1.3465187227134854	2.2438918361274087	mterf3;mef2ca;mef2cb
calcium ion homeostasis (GO:0055074)	3/51	0.18891853512282655	0.639121023225342	0.154885997160764	0.58694553693977	-1.344078438244675	2.239825249970807	fhl1b;atp2a1l;atp2b2
mitotic spindle organization (GO:0007052)	2/33	0.2530687651604656	0.639121023225342	0.22044292058001064	0.58694553693977	-1.6299365241652364	2.239686044089785	birc7;zgc:136908
endothelial cell development (GO:0001885)	1/15	0.3609494588490786	0.6471711000458088	0.3356195805718852	0.5913604126007497	-2.1722228547341893	2.213532741500421	fbn2b
negative regulation of endopeptidase activity (GO:0010951)	3/39	0.10626641575453633	0.639121023225342	0.08870356285741696	0.58694553693977	-0.9760338602739408	2.1880785464917776	serpine3;serpinb1l2;serping1
myofibril assembly (GO:0030239)	5/89	0.12151561841020268	0.639121023225342	0.08862569910185598	0.58694553693977	-1.0284166360017726	2.16760657615713	tnnt2e;mybpha;vcla;lrrc39;mybpc1
phospholipid efflux (GO:0033700)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-1.498257361368446	2.1661144872214986	zgc:162608
postsynaptic membrane assembly (GO:0097104)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-1.492783690901256	2.158200895603015	nlgn1
fibroblast growth factor receptor signaling pathway (GO:0008543)	1/14	0.3415783010692708	0.6412451541545819	0.3184083631764766	0.58694553693977	-1.999449961331705	2.1477658414666068	fgf1a
peptidyl-proline hydroxylation to 4-hydroxy-L-proline (GO:0018401)	1/8	0.2124033247537588	0.639121023225342	0.20540639523297924	0.58694553693977	-1.3810813153880372	2.1396655520218246	p4ha1b
regulation of BMP signaling pathway involved in heart jogging (GO:2000223)	1/13	0.32162098579933607	0.6412451541545819	0.30075309993418675	0.58694553693977	-1.87857312756044	2.1310185824923917	tbx16
positive regulation of Wnt signaling pathway (GO:0030177)	2/32	0.24209344375217176	0.639121023225342	0.21112422478804369	0.58694553693977	-1.5013643551877924	2.129582488591696	dmxl2;zranb1b
acylglycerol biosynthetic process (GO:0046463)	1/11	0.2798765265104438	0.639121023225342	0.2640645067801188	0.58694553693977	-1.667845309458884	2.123845474720807	lpin1
inorganic anion transmembrane transport (GO:0098661)	3/51	0.18891853512282655	0.639121023225342	0.154885997160764	0.58694553693977	-1.2728649358897093	2.1211522646933867	slc25a3a;cftr;slc12a3
adenylate cyclase-modulating G-protein coupled receptor signaling pathway (GO:0007188)	6/117	0.13091448454558785	0.639121023225342	0.09057621312945197	0.58694553693977	-1.0235018915474998	2.080995262113142	drd4a;tbxa2r;ptger4a;adcy1b;adcy1a;rxfp1
metal ion homeostasis (GO:0055065)	2/32	0.24209344375217176	0.639121023225342	0.21112422478804369	0.58694553693977	-1.4660474052602186	2.0794878144665576	fhl1b;slc12a3
regulation of lipid metabolic process (GO:0019216)	1/16	0.37975164636464614	0.6636986081314468	0.3523978766990579	0.6036812290806336	-2.1438292608721956	2.075736531677899	irs2a
response to hexose (GO:0009746)	1/14	0.3415783010692708	0.6412451541545819	0.3184083631764766	0.58694553693977	-1.9252856836838708	2.068100180775117	pck1
microtubule polymerization (GO:0046785)	1/11	0.2798765265104438	0.639121023225342	0.2640645067801188	0.58694553693977	-1.6108846099190788	2.0513113354523416	tppp3
positive regulation of dendrite development (GO:1900006)	1/10	0.2580523536105222	0.639121023225342	0.2450074750214496	0.58694553693977	-1.5085213243319506	2.0434321150453973	shank2
vacuolar acidification (GO:0007035)	1/10	0.2580523536105222	0.639121023225342	0.2450074750214496	0.58694553693977	-1.4984903264524236	2.0298441976044193	dmxl2
organic anion transport (GO:0015711)	3/49	0.174128107972266	0.639121023225342	0.14294891248443353	0.58694553693977	-1.1590022648917082	2.025894232578437	slco3a1;slco4a1;cftr
peptidyl-lysine modification (GO:0018205)	2/33	0.2530687651604656	0.639121023225342	0.22044292058001064	0.58694553693977	-1.4728479415533318	2.023831560835037	loxl3a;loxl5b
vascular endothelial growth factor receptor signaling pathway (GO:0048010)	1/15	0.3609494588490786	0.6471711000458088	0.3356195805718852	0.5913604126007497	-1.9837652805288848	2.0214912067297015	mapkapk2b
regulation of axon guidance (GO:1902667)	1/15	0.3609494588490786	0.6471711000458088	0.3356195805718852	0.5913604126007497	-1.9701330143127305	2.0075996911586618	arl3l1
very-low-density lipoprotein particle remodeling (GO:0034372)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-1.3815013766323443	1.9973138281840637	zgc:162608
calcium ion transmembrane transport (GO:0070588)	2/33	0.2530687651604656	0.639121023225342	0.22044292058001064	0.58694553693977	-1.441552103876945	1.980828137178523	atp2a1l;trpc3
photoreceptor cell development (GO:0042461)	2/34	0.2640548910494792	0.639121023225342	0.2297949092634112	0.58694553693977	-1.4857669171298424	1.9784446665859887	crx;crb2b
regulation of lamellipodium assembly (GO:0010591)	1/10	0.2580523536105222	0.639121023225342	0.2450074750214496	0.58694553693977	-1.4498981857923852	1.9640216340370804	capzb
neuromast hair cell development (GO:0035675)	1/15	0.3609494588490786	0.6471711000458088	0.3356195805718852	0.5913604126007497	-1.9160430013540213	1.952481030376992	cdh23
negative regulation of protein serine/threonine kinase activity (GO:0071901)	1/13	0.32162098579933607	0.6412451541545819	0.30075309993418675	0.58694553693977	-1.7190637902981485	1.950074142906793	spry1
amide transport (GO:0042886)	1/15	0.3609494588490786	0.6471711000458088	0.3356195805718852	0.5913604126007497	-1.908807003795511	1.9451074234387025	slc14a2
cellular response to growth factor stimulus (GO:0071363)	1/13	0.32162098579933607	0.6412451541545819	0.30075309993418675	0.58694553693977	-1.711489828763351	1.941482381139874	mapkapk2b
negative regulation of cell cycle process (GO:0010948)	1/14	0.3415783010692708	0.6412451541545819	0.3184083631764766	0.58694553693977	-1.805948500453616	1.9399107633274943	wnt4b
skeletal muscle contraction (GO:0003009)	1/16	0.37975164636464614	0.6636986081314468	0.3523978766990579	0.6036812290806336	-1.988453169465019	1.92529552643106	tnnt2e
regulation of nuclear division (GO:0051783)	2/32	0.24209344375217176	0.639121023225342	0.21112422478804369	0.58694553693977	-1.34652911527663	1.9099593075881336	ccng2;wnt4b
hemoglobin biosynthetic process (GO:0042541)	1/16	0.37975164636464614	0.6636986081314468	0.3523978766990579	0.6036812290806336	-1.951402255831876	1.8894214312481872	slc25a38a
negative regulation of Ras protein signal transduction (GO:0046580)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-1.306196509648336	1.8884413690603776	spry1
regulation of translational initiation (GO:0006446)	1/18	0.4157153591237276	0.6636986081314468	0.38469882245334486	0.6036812290806336	-2.1496688601141853	1.8868814849297588	gra
Schwann cell development (GO:0014044)	1/16	0.37975164636464614	0.6636986081314468	0.3523978766990579	0.6036812290806336	-1.9390507354297368	1.8774622222811193	lama2
receptor clustering (GO:0043113)	1/15	0.3609494588490786	0.6471711000458088	0.3356195805718852	0.5913604126007497	-1.8328219306421465	1.8676773167976144	dlg4b
membrane depolarization (GO:0051899)	1/12	0.30105980743976885	0.6412451541545819	0.28264238153850996	0.58694553693977	-1.5529409003246943	1.864222217169751	scn4aa
determination of digestive tract left/right asymmetry (GO:0071907)	1/14	0.3415783010692708	0.6412451541545819	0.3184083631764766	0.58694553693977	-1.7240606499119415	1.851948607921819	prickle1a
inner ear receptor stereocilium organization (GO:0060122)	1/15	0.3609494588490786	0.6471711000458088	0.3356195805718852	0.5913604126007497	-1.8121932615858845	1.8466563454593856	cdh23
cellular calcium ion homeostasis (GO:0006874)	4/73	0.16737288015777743	0.639121023225342	0.12934030656663376	0.58694553693977	-1.0306080445277672	1.8422439730135023	atp2a1l;atp2b2;pvalb3;trpc3
cellular response to nitrogen levels (GO:0043562)	1/13	0.32162098579933607	0.6412451541545819	0.30075309993418675	0.58694553693977	-1.6229054089356778	1.8409938550332392	zgc:92606
protein localization to lysosome (GO:0061462)	1/18	0.4157153591237276	0.6636986081314468	0.38469882245334486	0.6036812290806336	-2.09203550326536	1.8362935474245277	cacng7a
protein-DNA complex assembly (GO:0065004)	2/24	0.15610665111390823	0.639121023225342	0.1388103765437874	0.58694553693977	-0.9884770274709064	1.835815197180845	zgc:113984;rag2
generation of neurons (GO:0048699)	7/145	0.13601709569440493	0.639121023225342	0.0897184409786635	0.58694553693977	-0.9087597885131884	1.812952784199072	heyl;runx2a;prickle1a;crx;atp2b2;wnt4b;bhlhe41
misfolded or incompletely synthesized protein catabolic process (GO:0006515)	1/19	0.43290880166649787	0.6789935596174254	0.40024236066592733	0.6111096107011297	-2.1329706564593205	1.7857831681542005	zgc:136908
lipoprotein metabolic process (GO:0042157)	1/11	0.2798765265104438	0.639121023225342	0.2640645067801188	0.58694553693977	-1.3997018374509782	1.7823897675457312	zgc:162608
regulation of peptidyl-tyrosine phosphorylation (GO:0050730)	1/14	0.3415783010692708	0.6412451541545819	0.3184083631764766	0.58694553693977	-1.6583351636470811	1.7813477141543002	samsn1b
release of sequestered calcium ion into cytosol (GO:0051209)	1/15	0.3609494588490786	0.6471711000458088	0.3356195805718852	0.5913604126007497	-1.7347680227305218	1.7677586850046494	ryr1b
intrahepatic bile duct development (GO:0035622)	1/16	0.37975164636464614	0.6636986081314468	0.3523978766990579	0.6036812290806336	-1.8184402800952868	1.7606826200948105	prickle1a
hexose biosynthetic process (GO:0019319)	1/14	0.3415783010692708	0.6412451541545819	0.3184083631764766	0.58694553693977	-1.6381609342167982	1.7596769938630992	pck1
regulation of neural precursor cell proliferation (GO:2000177)	1/15	0.3609494588490786	0.6471711000458088	0.3356195805718852	0.5913604126007497	-1.7233273938058096	1.7561004858226386	ihhb
response to cytokine (GO:0034097)	1/16	0.37975164636464614	0.6636986081314468	0.3523978766990579	0.6036812290806336	-1.8083818491030008	1.7509436669780147	mapkapk2b
ncRNA metabolic process (GO:0034660)	1/14	0.3415783010692708	0.6412451541545819	0.3184083631764766	0.58694553693977	-1.6290010971933957	1.749837695329635	henmt1
cardiac myofibril assembly (GO:0055003)	2/34	0.2640548910494792	0.639121023225342	0.2297949092634112	0.58694553693977	-1.3136599283925976	1.7492672969571428	mybpha;mybpc1
heart process (GO:0003015)	4/73	0.16737288015777743	0.639121023225342	0.12934030656663376	0.58694553693977	-0.9764054825717372	1.745355205634298	vcla;dhrs9;lrrc39;kcnk3a
negative regulation of cellular response to insulin stimulus (GO:1900077)	1/12	0.30105980743976885	0.6412451541545819	0.28264238153850996	0.58694553693977	-1.4497000777507152	1.740287149762452	tsc1b
swim bladder development (GO:0048794)	1/17	0.39800154788837583	0.6636986081314468	0.36875409857853614	0.6036812290806336	-1.8690225285677544	1.7219293052580418	dio3b
regulation of insulin receptor signaling pathway (GO:0046626)	1/12	0.30105980743976885	0.6412451541545819	0.28264238153850996	0.58694553693977	-1.4230500763635436	1.7082952531853302	tsc1b
glucose homeostasis (GO:0042593)	2/39	0.31881381325757047	0.6412451541545819	0.2768016443011751	0.58694553693977	-1.4905689484017353	1.7039409183260823	foxo1a;glis3
regulation of myoblast differentiation (GO:0045661)	1/11	0.2798765265104438	0.639121023225342	0.2640645067801188	0.58694553693977	-1.3350255567621945	1.7000305551633716	myf6
regulation of T cell activation (GO:0050863)	1/14	0.3415783010692708	0.6412451541545819	0.3184083631764766	0.58694553693977	-1.5824799062611303	1.6998656396538243	ndrg1b
dendrite morphogenesis (GO:0048813)	1/20	0.44959713683528807	0.6799508593324456	0.41539476805828424	0.6111096107011297	-2.1164983062831775	1.691935833501066	shank2
actomyosin structure organization (GO:0031032)	5/98	0.16201164595597928	0.639121023225342	0.1185556668826589	0.58694553693977	-0.9225982464755326	1.6792091278820174	tnnt2e;mybpha;vcla;lrrc39;mybpc1
phosphatidylcholine metabolic process (GO:0046470)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-0.9924174605448888	1.6558046288966506	zgc:162608
positive regulation of fatty acid metabolic process (GO:0045923)	1/11	0.2798765265104438	0.639121023225342	0.2640645067801188	0.58694553693977	-1.2966679550347642	1.6511857262167493	zgc:162608
clathrin-dependent endocytosis (GO:0072583)	1/18	0.4157153591237276	0.6636986081314468	0.38469882245334486	0.6036812290806336	-1.8680108396358257	1.639654893995956	syt5b
somite specification (GO:0001757)	1/17	0.39800154788837583	0.6636986081314468	0.36875409857853614	0.6036812290806336	-1.7684446854968945	1.6292670003386498	ptprub
ventral spinal cord interneuron differentiation (GO:0021514)	1/17	0.39800154788837583	0.6636986081314468	0.36875409857853614	0.6036812290806336	-1.767075459093122	1.6280055328955605	drd4a
peptidyl-proline hydroxylation (GO:0019511)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-1.1198450333928975	1.6190226144190965	p4ha1b
integrin-mediated signaling pathway (GO:0007229)	1/16	0.37975164636464614	0.6636986081314468	0.3523978766990579	0.6036812290806336	-1.6719571812688208	1.6188521464386314	itgb4
neurotransmitter receptor transport, postsynaptic endosome to lysosome (GO:0098943)	1/14	0.3415783010692708	0.6412451541545819	0.3184083631764766	0.58694553693977	-1.4976258626132697	1.608717263859609	cacng7a
toll-like receptor signaling pathway (GO:0002224)	1/19	0.43290880166649787	0.6789935596174254	0.40024236066592733	0.6111096107011297	-1.9140692879970205	1.602512771019531	mapkapk2b
positive regulation of sequence-specific DNA binding transcription factor activity (GO:0051091)	2/37	0.2969799426114984	0.6412451541545819	0.2579767377501911	0.58694553693977	-1.318050898928883	1.6002333065594347	arid5b;abrab
negative regulation of intrinsic apoptotic signaling pathway (GO:2001243)	1/18	0.4157153591237276	0.6636986081314468	0.38469882245334486	0.6036812290806336	-1.8224394802930677	1.5996544289092711	bcl6a
glomerular filtration (GO:0003094)	1/17	0.39800154788837583	0.6636986081314468	0.36875409857853614	0.6036812290806336	-1.7153439140753957	1.580345292309504	crb2b
determination of liver left/right asymmetry (GO:0071910)	1/16	0.37975164636464614	0.6636986081314468	0.3523978766990579	0.6036812290806336	-1.6309077785107926	1.5791065629336594	prickle1a
regulation of protein polymerization (GO:0032271)	1/14	0.3415783010692708	0.6412451541545819	0.3184083631764766	0.58694553693977	-1.4615956335890434	1.5700143722368998	tppp3
barbed-end actin filament capping (GO:0051016)	1/11	0.2798765265104438	0.639121023225342	0.2640645067801188	0.58694553693977	-1.2301471881656656	1.566477732682427	capzb
cholesterol homeostasis (GO:0042632)	1/17	0.39800154788837583	0.6636986081314468	0.36875409857853614	0.6036812290806336	-1.6935919947751117	1.5603052624456213	zgc:162608
fatty acid metabolic process (GO:0006631)	2/40	0.32967210750384396	0.6412451541545819	0.28620654837382475	0.58694553693977	-1.4048954069905388	1.5589516462740638	lpin1;cpt1b
septin ring assembly (GO:0000921)	2/29	0.20934265447191097	0.639121023225342	0.1834492147137541	0.58694553693977	-0.9863491446750968	1.54243590066276	sept8b;zgc:172075
action potential (GO:0001508)	1/15	0.3609494588490786	0.6471711000458088	0.3356195805718852	0.5913604126007497	-1.5120015250071028	1.5407557624704848	scn4aa
retinal ganglion cell axon guidance (GO:0031290)	2/39	0.31881381325757047	0.6412451541545819	0.2768016443011751	0.58694553693977	-1.3327450095892324	1.5235247976747242	col4a5;adcy1b
peroxisome organization (GO:0007031)	1/11	0.2798765265104438	0.639121023225342	0.2640645067801188	0.58694553693977	-1.178920859328812	1.5012457797730716	dnm1a
mesoderm development (GO:0007498)	2/38	0.30791394671008904	0.6412451541545819	0.2673897387388957	0.58694553693977	-1.2722475315200823	1.4986248055139453	bcl9l;tbx16
neurotransmitter receptor transport (GO:0099637)	1/16	0.37975164636464614	0.6636986081314468	0.3523978766990579	0.6036812290806336	-1.5474561934003213	1.4983055835824592	cacng7a
